transaction_id,customer_id,amount,payment_method,customer_age_days,previous_transactions,previous_successes,historical_success_rate,attempt_number,is_first_purchase,failure_reason,recovery_probability,recovered
txn_001531,cust_002501,7542.19,card,1457,21,19,0.9048,3,False,expired_card,0.2614,0
txn_001532,cust_002926,717.19,card,606,14,12,0.8571,1,False,insufficient_balance,0.5771,1
txn_001533,cust_001019,1457.92,netbanking,1151,11,6,0.5455,3,False,bank_decline,0.3836,0
txn_001534,cust_000804,921.39,netbanking,299,1,0,0.0,3,False,authentication_failed,0.04,0
txn_001535,cust_000643,1143.23,netbanking,1491,10,8,0.8,4,False,authentication_failed,0.2,0
txn_001536,cust_001533,966.03,netbanking,101,13,10,0.7692,1,False,network_error,0.7108,1
txn_001537,cust_000639,413.52,netbanking,24,16,13,0.8125,1,False,authentication_failed,0.4438,1
txn_001538,cust_001123,2380.89,netbanking,1004,2,0,0.0,3,False,authentication_failed,0.04,0
txn_001539,cust_001190,2256.03,upi,1260,1,1,1.0,1,False,insufficient_balance,0.62,1
txn_001540,cust_002774,1955.87,wallet,1482,18,10,0.5556,3,False,expired_card,0.1567,0
txn_001541,cust_003204,5528.97,upi,438,14,11,0.7857,2,False,bank_decline,0.5357,1
txn_001542,cust_001603,413.32,upi,1094,4,3,0.75,2,False,expired_card,0.295,0
txn_001543,cust_000933,2824.76,upi,55,21,18,0.8571,2,False,insufficient_balance,0.4971,0
txn_001544,cust_000147,295.02,card,681,21,16,0.7619,1,False,bank_decline,0.6086,0
txn_001545,cust_003127,4956.99,wallet,953,16,13,0.8125,4,False,expired_card,0.1537,0
txn_001546,cust_000431,1975.92,upi,96,29,24,0.8276,1,False,gateway_error,0.6983,1
txn_001547,cust_002190,1114.34,card,976,16,11,0.6875,3,False,expired_card,0.1962,1
txn_001548,cust_001743,2238.5,wallet,523,26,19,0.7308,3,False,network_error,0.5392,1
txn_001549,cust_003216,293.97,upi,988,3,2,0.6667,2,False,authentication_failed,0.32,0
txn_001550,cust_000078,1775.97,wallet,736,0,0,0.0,3,True,authentication_failed,0.02,0
txn_001551,cust_002655,381.05,upi,260,19,15,0.7895,1,False,expired_card,0.3868,0
txn_001552,cust_001908,351.08,wallet,1427,24,21,0.875,2,False,gateway_error,0.6325,1
txn_001553,cust_001252,777.24,card,331,8,6,0.75,1,False,gateway_error,0.675,1
txn_001554,cust_000584,896.29,wallet,1035,22,16,0.7273,3,False,authentication_failed,0.2582,0
txn_001555,cust_001822,943.57,wallet,338,19,11,0.5789,1,False,authentication_failed,0.3737,0
txn_001556,cust_002224,1632.82,netbanking,1083,4,3,0.75,3,False,bank_decline,0.445,1
txn_001557,cust_001309,1237.6,card,1303,9,9,1.0,3,False,gateway_error,0.59,1
txn_001558,cust_002689,3046.24,card,1144,23,14,0.6087,4,False,authentication_failed,0.1426,0
txn_001559,cust_002714,742.21,card,1420,14,11,0.7857,4,False,insufficient_balance,0.3157,1
txn_001560,cust_001454,5688.73,upi,656,0,0,0.0,1,True,gateway_error,0.4,0
txn_001561,cust_000166,314.07,upi,469,0,0,0.0,1,True,bank_decline,0.33,1
txn_001562,cust_003167,1375.42,card,347,9,9,1.0,1,False,bank_decline,0.68,1
txn_001563,cust_001045,1060.99,wallet,160,14,9,0.6429,2,False,network_error,0.5929,1
txn_001564,cust_002752,1014.74,netbanking,1432,1,1,1.0,2,False,insufficient_balance,0.54,1
txn_001565,cust_000051,804.33,card,1381,22,20,0.9091,1,False,insufficient_balance,0.5927,0
txn_001566,cust_001172,1352.77,upi,438,1,1,1.0,2,False,insufficient_balance,0.54,1
txn_001567,cust_001698,1729.34,upi,477,27,23,0.8519,3,False,network_error,0.5756,1
txn_001568,cust_002755,320.45,netbanking,1183,28,18,0.6429,2,False,gateway_error,0.5629,1
txn_001569,cust_001357,1057.25,wallet,477,24,20,0.8333,4,False,bank_decline,0.39,0
txn_001570,cust_002910,484.06,card,712,8,6,0.75,3,False,authentication_failed,0.265,1
txn_001571,cust_001791,764.3,upi,67,22,16,0.7273,1,False,insufficient_balance,0.5382,1
txn_001572,cust_001572,1824.61,card,1019,3,3,1.0,1,False,bank_decline,0.68,0
txn_001573,cust_000775,1849.98,upi,1024,29,20,0.6897,3,False,authentication_failed,0.2469,0
txn_001574,cust_001705,2514.19,upi,958,21,15,0.7143,1,False,bank_decline,0.5943,1
txn_001575,cust_000927,598.02,wallet,14,14,14,1.0,2,False,network_error,0.7,0
txn_001576,cust_000199,504.86,netbanking,777,0,0,0.0,2,True,authentication_failed,0.07,0
txn_001577,cust_002026,1397.29,netbanking,994,24,17,0.7083,3,False,expired_card,0.2025,0
txn_001578,cust_002542,664.03,card,156,10,7,0.7,4,False,insufficient_balance,0.29,1
txn_001579,cust_003322,1262.72,netbanking,374,18,15,0.8333,4,False,insufficient_balance,0.33,0
txn_001580,cust_001046,1155.72,upi,371,7,6,0.8571,1,False,expired_card,0.4071,1
txn_001581,cust_002992,939.55,wallet,57,18,12,0.6667,4,False,gateway_error,0.41,0
txn_001582,cust_001370,431.49,upi,263,9,5,0.5556,1,False,insufficient_balance,0.4867,0
txn_001583,cust_000347,2977.54,card,1449,3,3,1.0,1,False,insufficient_balance,0.62,1
txn_001584,cust_002322,1771.56,upi,776,23,19,0.8261,3,False,gateway_error,0.5378,0
txn_001585,cust_002771,624.58,upi,282,9,6,0.6667,1,False,network_error,0.68,1
txn_001586,cust_003185,824.6,wallet,349,25,19,0.76,3,False,bank_decline,0.448,1
txn_001587,cust_001821,1010.39,card,1337,8,7,0.875,2,False,insufficient_balance,0.5025,0
txn_001588,cust_002465,404.22,wallet,1225,1,1,1.0,2,False,insufficient_balance,0.54,0
txn_001589,cust_001464,187.05,wallet,368,6,4,0.6667,3,False,network_error,0.52,0
txn_001590,cust_000441,1239.59,netbanking,640,3,2,0.6667,1,False,bank_decline,0.58,1
txn_001591,cust_001332,446.81,netbanking,1498,7,4,0.5714,3,False,insufficient_balance,0.3314,0
txn_001592,cust_000747,920.17,wallet,1350,24,18,0.75,4,False,authentication_failed,0.185,0
txn_001593,cust_000193,1036.84,netbanking,354,11,9,0.8182,1,False,gateway_error,0.6955,1
txn_001594,cust_000630,2041.9,wallet,907,0,0,0.0,2,True,gateway_error,0.32,0
txn_001595,cust_003295,698.13,card,465,8,5,0.625,3,False,gateway_error,0.4775,1
txn_001596,cust_001882,1248.05,wallet,1455,25,19,0.76,1,False,insufficient_balance,0.548,0
txn_001597,cust_002522,972.38,upi,738,7,5,0.7143,3,False,network_error,0.5343,0
txn_001598,cust_002745,1529.63,upi,189,20,14,0.7,2,False,network_error,0.61,1
txn_001599,cust_000194,2079.86,netbanking,116,22,15,0.6818,1,False,network_error,0.6845,1
txn_001600,cust_000372,1675.46,wallet,1205,0,0,0.0,3,True,bank_decline,0.17,0
txn_001601,cust_001651,1555.12,netbanking,848,11,8,0.7273,2,False,bank_decline,0.5182,0
txn_001602,cust_001028,1281.77,netbanking,1356,24,17,0.7083,1,False,authentication_failed,0.4125,0
txn_001603,cust_002250,1268.7,wallet,290,15,9,0.6,3,False,network_error,0.5,0
txn_001604,cust_003001,2508.28,netbanking,294,1,1,1.0,3,False,expired_card,0.29,0
txn_001605,cust_001647,617.47,netbanking,759,29,24,0.8276,3,False,bank_decline,0.4683,0
txn_001606,cust_000077,752.05,netbanking,719,8,6,0.75,4,False,bank_decline,0.365,0
txn_001607,cust_003233,766.91,netbanking,1448,29,25,0.8621,2,False,bank_decline,0.5586,0
txn_001608,cust_002056,342.6,card,76,12,10,0.8333,4,False,network_error,0.49,1
txn_001609,cust_000621,742.5,upi,639,27,26,0.963,3,False,authentication_failed,0.3289,1
txn_001610,cust_003043,788.25,upi,791,29,24,0.8276,1,False,gateway_error,0.6983,1
txn_001611,cust_002315,685.14,netbanking,572,0,0,0.0,4,True,authentication_failed,0.02,0
txn_001612,cust_000917,159.03,card,1377,2,2,1.0,4,False,network_error,0.54,0
txn_001613,cust_003047,962.3,upi,297,3,2,0.6667,2,False,network_error,0.6,1
txn_001614,cust_000054,1114.55,upi,1397,29,21,0.7241,1,False,authentication_failed,0.4172,1
txn_001615,cust_001228,515.88,card,576,28,21,0.75,1,False,insufficient_balance,0.545,1
txn_001616,cust_000223,1353.33,netbanking,1003,25,19,0.76,4,False,network_error,0.468,1
txn_001617,cust_002704,571.58,wallet,1344,5,5,1.0,4,False,expired_card,0.21,0
txn_001618,cust_003312,997.27,upi,201,3,3,1.0,2,False,authentication_failed,0.42,1
txn_001619,cust_000776,366.06,upi,1425,19,12,0.6316,2,False,gateway_error,0.5595,1
txn_001620,cust_000175,1487.16,netbanking,899,23,18,0.7826,3,False,bank_decline,0.4548,0
txn_001621,cust_000129,1725.84,netbanking,1134,10,9,0.9,3,False,bank_decline,0.49,0
txn_001622,cust_003064,674.11,netbanking,330,4,3,0.75,2,False,bank_decline,0.525,1
txn_001623,cust_002436,876.15,upi,892,13,8,0.6154,4,False,expired_card,0.0946,1
txn_001624,cust_002175,834.16,upi,490,13,7,0.5385,4,False,bank_decline,0.3015,0
txn_001625,cust_000566,3062.17,wallet,98,24,17,0.7083,2,False,bank_decline,0.5125,1
txn_001626,cust_003085,889.6,netbanking,106,15,8,0.5333,3,False,network_error,0.48,1
txn_001627,cust_001830,904.31,netbanking,365,24,18,0.75,4,False,insufficient_balance,0.305,0
txn_001628,cust_000105,718.75,netbanking,295,6,3,0.5,1,False,expired_card,0.3,0
txn_001629,cust_000758,891.04,netbanking,110,27,18,0.6667,4,False,insufficient_balance,0.28,0
txn_001630,cust_000582,1512.32,wallet,1016,18,14,0.7778,4,False,gateway_error,0.4433,1
txn_001631,cust_001851,424.8,upi,853,15,12,0.8,3,False,insufficient_balance,0.4,0
txn_001632,cust_000290,893.99,netbanking,591,12,10,0.8333,3,False,expired_card,0.24,0
txn_001633,cust_002134,1026.58,wallet,704,5,3,0.6,2,False,authentication_failed,0.3,0
txn_001634,cust_002055,626.42,card,910,1,0,0.0,2,False,insufficient_balance,0.24,0
txn_001635,cust_001421,253.94,wallet,342,9,9,1.0,2,False,gateway_error,0.67,0
txn_001636,cust_003114,2495.35,wallet,1000,3,3,1.0,4,False,gateway_error,0.51,0
txn_001637,cust_000751,413.3,wallet,292,5,5,1.0,4,False,authentication_failed,0.26,0
txn_001638,cust_001621,601.46,upi,710,28,19,0.6786,4,False,network_error,0.4436,0
txn_001639,cust_002059,502.15,wallet,745,5,5,1.0,3,False,bank_decline,0.52,0
txn_001640,cust_002115,764.34,netbanking,1442,8,3,0.375,1,False,authentication_failed,0.3125,1
txn_001641,cust_002921,2272.34,card,1339,25,20,0.8,3,False,authentication_failed,0.28,0
txn_001642,cust_001660,1484.45,wallet,833,19,15,0.7895,4,False,expired_card,0.1468,0
txn_001643,cust_002884,345.64,netbanking,1087,9,6,0.6667,2,False,bank_decline,0.5,1
txn_001644,cust_001594,714.42,upi,203,22,17,0.7727,1,False,bank_decline,0.6118,0
txn_001645,cust_000384,277.48,card,1167,12,9,0.75,1,False,insufficient_balance,0.545,1
txn_001646,cust_000977,2496.13,card,1195,5,3,0.6,4,False,expired_card,0.09,0
txn_001647,cust_002246,2847.33,card,728,0,0,0.0,4,True,bank_decline,0.09,0
txn_001648,cust_002327,641.04,upi,779,24,16,0.6667,4,False,network_error,0.44,0
txn_001649,cust_002356,4325.17,netbanking,721,8,5,0.625,4,False,network_error,0.4275,1
txn_001650,cust_002016,930.8,card,931,3,2,0.6667,1,False,gateway_error,0.65,0
txn_001651,cust_001936,1361.34,wallet,612,8,6,0.75,1,False,bank_decline,0.605,1
txn_001652,cust_002768,3194.1,wallet,888,19,13,0.6842,1,False,network_error,0.6853,1
txn_001653,cust_001289,1405.41,upi,922,20,15,0.75,2,False,expired_card,0.295,1
txn_001654,cust_000565,2761.45,netbanking,628,8,8,1.0,4,False,gateway_error,0.51,0
txn_001655,cust_001035,711.28,card,918,9,5,0.5556,4,False,network_error,0.4067,1
txn_001656,cust_001205,4371.11,netbanking,804,7,5,0.7143,2,False,insufficient_balance,0.4543,0
txn_001657,cust_003289,1136.84,netbanking,1411,27,24,0.8889,4,False,expired_card,0.1767,0
txn_001658,cust_000532,5938.57,netbanking,478,25,19,0.76,2,False,insufficient_balance,0.468,1
txn_001659,cust_002226,1870.39,netbanking,269,25,19,0.76,3,False,gateway_error,0.518,1
txn_001660,cust_000716,1628.73,wallet,910,5,3,0.6,2,False,gateway_error,0.55,0
txn_001661,cust_001488,1391.91,netbanking,374,15,10,0.6667,2,False,expired_card,0.27,1
txn_001662,cust_001118,1582.28,upi,1303,17,15,0.8824,1,False,gateway_error,0.7147,1
txn_001663,cust_003103,2688.42,card,727,25,18,0.72,2,False,insufficient_balance,0.456,1
txn_001664,cust_000101,3440.99,wallet,1072,22,19,0.8636,1,False,bank_decline,0.6391,0
txn_001665,cust_000645,389.03,wallet,785,27,23,0.8519,4,False,network_error,0.4956,1
txn_001666,cust_000832,476.78,upi,594,26,22,0.8462,4,False,authentication_failed,0.2138,1
txn_001667,cust_002107,1367.12,netbanking,877,0,0,0.0,2,True,insufficient_balance,0.19,0
txn_001668,cust_002342,1273.14,wallet,652,17,14,0.8235,1,False,bank_decline,0.6271,1
txn_001669,cust_000588,169.9,card,1090,3,3,1.0,2,False,gateway_error,0.67,1
txn_001670,cust_002302,615.73,card,1119,8,6,0.75,3,False,network_error,0.545,0
txn_001671,cust_000283,1665.91,card,1140,13,11,0.8462,1,False,authentication_failed,0.4538,1
txn_001672,cust_002416,3143.46,card,161,21,18,0.8571,4,False,expired_card,0.1671,0
txn_001673,cust_001296,266.46,wallet,1208,0,0,0.0,1,True,gateway_error,0.4,0
txn_001674,cust_001402,1393.93,card,665,15,12,0.8,1,False,authentication_failed,0.44,0
txn_001675,cust_001779,1309.36,card,410,7,5,0.7143,3,False,authentication_failed,0.2543,0
txn_001676,cust_001820,1004.24,upi,1252,9,8,0.8889,2,False,insufficient_balance,0.5067,1
txn_001677,cust_001676,1887.86,card,1042,23,18,0.7826,4,False,bank_decline,0.3748,0
txn_001678,cust_001654,2614.92,upi,354,16,13,0.8125,4,False,insufficient_balance,0.3238,0
txn_001679,cust_000244,422.68,card,1285,26,17,0.6538,4,False,gateway_error,0.4062,1
txn_001680,cust_000973,13372.27,netbanking,214,11,10,0.9091,3,False,bank_decline,0.4927,0
txn_001681,cust_003159,3381.08,card,1025,23,18,0.7826,4,False,expired_card,0.1448,1
txn_001682,cust_001590,1415.27,card,807,9,7,0.7778,2,False,bank_decline,0.5333,1
txn_001683,cust_001109,812.57,netbanking,36,23,14,0.6087,4,False,authentication_failed,0.1426,0
txn_001684,cust_001423,1396.56,netbanking,1381,27,16,0.5926,4,False,authentication_failed,0.1378,0
txn_001685,cust_002063,1116.94,card,790,25,18,0.72,3,False,insufficient_balance,0.376,1
txn_001686,cust_001200,394.81,card,935,27,17,0.6296,4,False,insufficient_balance,0.2689,0
txn_001687,cust_003121,2369.69,card,758,26,22,0.8462,2,False,expired_card,0.3238,0
txn_001688,cust_001582,1950.13,upi,155,19,11,0.5789,4,False,network_error,0.4137,0
txn_001689,cust_003293,675.88,netbanking,1441,18,14,0.7778,4,False,bank_decline,0.3733,0
txn_001690,cust_003235,1677.18,wallet,781,22,14,0.6364,4,False,gateway_error,0.4009,0
txn_001691,cust_002656,485.74,upi,1481,10,9,0.9,1,False,gateway_error,0.72,1
txn_001692,cust_002010,1039.63,netbanking,774,15,8,0.5333,4,False,insufficient_balance,0.24,0
txn_001693,cust_003140,1245.45,wallet,1369,29,21,0.7241,2,False,insufficient_balance,0.4572,1
txn_001694,cust_000907,1529.79,card,1361,17,14,0.8235,4,False,bank_decline,0.3871,1
txn_001695,cust_001824,446.31,wallet,333,9,2,0.2222,1,False,insufficient_balance,0.3867,0
txn_001696,cust_002824,4616.65,netbanking,898,16,14,0.875,2,False,gateway_error,0.6325,1
txn_001697,cust_000739,915.62,card,815,4,2,0.5,4,False,bank_decline,0.29,0
txn_001698,cust_002159,374.05,wallet,504,3,2,0.6667,3,False,insufficient_balance,0.36,0
txn_001699,cust_002271,403.81,netbanking,1279,23,18,0.7826,3,False,gateway_error,0.5248,0
txn_001700,cust_001436,1707.48,netbanking,327,4,3,0.75,3,False,gateway_error,0.515,0
txn_001701,cust_000412,1450.35,netbanking,364,19,18,0.9474,3,False,gateway_error,0.5742,1
txn_001702,cust_001769,1067.16,wallet,643,7,2,0.2857,4,False,gateway_error,0.2957,0
txn_001703,cust_000123,930.0,upi,684,4,2,0.5,3,False,gateway_error,0.44,1
txn_001704,cust_002955,796.14,netbanking,1365,18,12,0.6667,4,False,network_error,0.44,1
txn_001705,cust_003059,1161.74,netbanking,200,1,0,0.0,2,False,insufficient_balance,0.24,0
txn_001706,cust_000272,2702.47,netbanking,122,7,3,0.4286,2,False,insufficient_balance,0.3686,0
txn_001707,cust_000960,398.79,netbanking,422,10,8,0.8,1,False,gateway_error,0.69,1
txn_001708,cust_002906,977.2,upi,1134,28,24,0.8571,1,False,insufficient_balance,0.5771,0
txn_001709,cust_003298,2554.58,wallet,125,25,20,0.8,3,False,expired_card,0.23,0
txn_001710,cust_003329,685.0,netbanking,956,21,17,0.8095,4,False,expired_card,0.1529,0
txn_001711,cust_001596,459.07,upi,884,20,16,0.8,3,False,authentication_failed,0.28,0
txn_001712,cust_000523,2063.19,card,445,1,1,1.0,3,False,network_error,0.62,0
txn_001713,cust_000802,568.02,wallet,1001,26,17,0.6538,3,False,bank_decline,0.4162,0
txn_001714,cust_001734,2522.81,upi,93,10,8,0.8,3,False,bank_decline,0.46,1
txn_001715,cust_002123,1205.71,card,747,12,10,0.8333,1,False,network_error,0.73,1
txn_001716,cust_003182,634.85,wallet,481,20,18,0.9,1,False,insufficient_balance,0.59,1
txn_001717,cust_000785,1872.23,card,127,29,23,0.7931,4,False,insufficient_balance,0.3179,1
txn_001718,cust_003021,822.56,wallet,344,27,18,0.6667,3,False,network_error,0.52,1
txn_001719,cust_001714,3808.09,card,439,10,10,1.0,3,False,bank_decline,0.52,0
txn_001720,cust_000465,637.72,card,349,3,2,0.6667,3,False,bank_decline,0.42,1
txn_001721,cust_001766,1104.45,wallet,301,0,0,0.0,1,True,gateway_error,0.4,0
txn_001722,cust_000834,931.71,card,1145,5,3,0.6,2,False,gateway_error,0.55,0
txn_001723,cust_001123,2634.19,wallet,14,1,1,1.0,4,False,expired_card,0.21,1
txn_001724,cust_001694,1727.29,netbanking,1337,28,21,0.75,2,False,insufficient_balance,0.465,0
txn_001725,cust_001741,2373.64,wallet,900,5,5,1.0,1,False,authentication_failed,0.5,0
txn_001726,cust_000736,1440.14,card,334,28,21,0.75,3,False,insufficient_balance,0.385,0
txn_001727,cust_000848,1973.32,wallet,991,9,6,0.6667,3,False,authentication_failed,0.24,1
txn_001728,cust_000401,1625.22,card,367,2,1,0.5,1,False,authentication_failed,0.35,1
txn_001729,cust_003241,353.59,upi,244,0,0,0.0,3,True,authentication_failed,0.02,0
txn_001730,cust_000266,2157.41,card,1231,23,18,0.7826,2,False,bank_decline,0.5348,1
txn_001731,cust_002784,1137.1,wallet,565,13,9,0.6923,3,False,insufficient_balance,0.3677,0
txn_001732,cust_000978,4028.17,card,218,2,2,1.0,1,False,authentication_failed,0.5,0
txn_001733,cust_000616,5188.05,card,93,9,9,1.0,4,False,gateway_error,0.51,0
txn_001734,cust_000458,2867.56,netbanking,59,22,15,0.6818,3,False,expired_card,0.1945,1
txn_001735,cust_001738,1085.09,upi,967,27,21,0.7778,4,False,bank_decline,0.3733,0
txn_001736,cust_000801,1373.64,upi,862,13,9,0.6923,2,False,bank_decline,0.5077,1
txn_001737,cust_002363,1687.86,wallet,344,26,20,0.7692,2,False,insufficient_balance,0.4708,0
txn_001738,cust_000456,661.37,wallet,88,8,8,1.0,2,False,network_error,0.7,1
txn_001739,cust_001158,761.49,upi,279,9,7,0.7778,2,False,gateway_error,0.6033,1
txn_001740,cust_001359,3803.42,card,1173,4,4,1.0,1,False,insufficient_balance,0.62,1
txn_001741,cust_002634,2671.96,upi,753,20,13,0.65,1,False,insufficient_balance,0.515,0
txn_001742,cust_001205,714.45,wallet,195,6,3,0.5,2,False,bank_decline,0.45,0
txn_001743,cust_000788,8883.29,netbanking,1275,29,19,0.6552,3,False,expired_card,0.1866,0
txn_001744,cust_002585,470.07,netbanking,831,28,19,0.6786,1,False,network_error,0.6836,1
txn_001745,cust_001480,1092.65,netbanking,17,5,4,0.8,1,False,authentication_failed,0.44,0
txn_001746,cust_000047,2695.39,card,1400,6,5,0.8333,1,False,authentication_failed,0.45,1
txn_001747,cust_000327,1546.74,upi,503,26,17,0.6538,3,False,bank_decline,0.4162,1
txn_001748,cust_002026,725.12,netbanking,601,24,14,0.5833,4,False,gateway_error,0.385,0
txn_001749,cust_003314,855.23,card,160,17,14,0.8235,1,False,network_error,0.7271,1
txn_001750,cust_000653,2615.88,card,411,5,4,0.8,2,False,authentication_failed,0.36,0
txn_001751,cust_002672,3447.11,card,86,17,9,0.5294,2,False,bank_decline,0.4588,1
txn_001752,cust_001730,1041.08,card,62,13,11,0.8462,4,False,gateway_error,0.4638,1
txn_001753,cust_002264,4776.74,wallet,1238,29,19,0.6552,2,False,insufficient_balance,0.4366,0
txn_001754,cust_002710,2116.57,wallet,285,24,17,0.7083,3,False,bank_decline,0.4325,0
txn_001755,cust_000452,1068.9,upi,1440,25,22,0.88,1,False,gateway_error,0.714,1
txn_001756,cust_001530,732.75,netbanking,490,19,16,0.8421,2,False,network_error,0.6526,1
txn_001757,cust_001387,1144.32,upi,211,20,17,0.85,3,False,insufficient_balance,0.415,1
txn_001758,cust_002266,320.78,upi,1230,12,7,0.5833,3,False,gateway_error,0.465,0
txn_001759,cust_003125,874.73,upi,1466,28,21,0.75,4,False,bank_decline,0.365,1
txn_001760,cust_001710,717.17,netbanking,605,20,16,0.8,2,False,bank_decline,0.54,1
txn_001761,cust_002097,530.09,card,1229,5,2,0.4,3,False,expired_card,0.11,0
txn_001762,cust_000352,418.83,netbanking,570,28,20,0.7143,4,False,authentication_failed,0.1743,1
txn_001763,cust_002006,527.35,upi,1039,8,7,0.875,4,False,bank_decline,0.4025,0
txn_001764,cust_001715,857.37,card,735,21,14,0.6667,2,False,network_error,0.6,1
txn_001765,cust_002445,602.61,upi,1133,26,21,0.8077,4,False,insufficient_balance,0.3223,1
txn_001766,cust_002628,1427.94,card,741,0,0,0.0,2,True,insufficient_balance,0.19,0
txn_001767,cust_001181,698.56,upi,1256,18,14,0.7778,4,False,bank_decline,0.3733,0
txn_001768,cust_000018,2871.55,card,873,1,0,0.0,3,False,network_error,0.32,0
txn_001769,cust_000643,1185.23,netbanking,435,20,14,0.7,4,False,network_error,0.45,1
txn_001770,cust_000130,1151.14,wallet,473,11,9,0.8182,4,False,bank_decline,0.3855,1
