profile,transaction_id,preferred_action,final_action,policy_override
Low Cost,txn_000015,reminder,reminder,False
Low Cost,txn_002674,payment_link,payment_link,False
Low Cost,txn_007017,retry,retry,False
Low Cost,txn_008721,reminder,reminder,False
Low Cost,txn_008850,reminder,reminder,False
Low Cost,txn_004813,retry,retry,False
Low Cost,txn_001085,retry,payment_link,True
Low Cost,txn_004984,retry,retry,False
Low Cost,txn_007156,retry,payment_link,True
Low Cost,txn_002885,retry,retry,False
Low Cost,txn_000334,reminder,reminder,False
Low Cost,txn_007205,retry,retry,False
Low Cost,txn_004368,payment_link,payment_link,False
Low Cost,txn_003080,payment_link,payment_link,False
Low Cost,txn_007204,retry,reminder,True
Low Cost,txn_009910,reminder,reminder,False
Low Cost,txn_008865,retry,payment_link,True
Low Cost,txn_000264,reminder,reminder,False
Low Cost,txn_004338,retry,payment_link,True
Low Cost,txn_008896,retry,retry,False
Low Cost,txn_008448,reminder,reminder,False
Low Cost,txn_005904,payment_link,retry,True
Low Cost,txn_001499,retry,retry,False
Low Cost,txn_004191,retry,retry,False
Low Cost,txn_007486,retry,retry,False
Low Cost,txn_009644,reminder,reminder,False
Low Cost,txn_008311,retry,payment_link,True
Low Cost,txn_007591,retry,payment_link,True
Low Cost,txn_000501,retry,payment_link,True
Low Cost,txn_009156,retry,payment_link,True
Low Cost,txn_009415,retry,retry,False
Low Cost,txn_003096,payment_link,payment_link,False
Low Cost,txn_004632,payment_link,payment_link,False
Low Cost,txn_000368,reminder,reminder,False
Low Cost,txn_004059,payment_link,payment_link,False
Low Cost,txn_008175,retry,payment_link,True
Low Cost,txn_004631,retry,reminder,True
Low Cost,txn_006071,retry,payment_link,True
Low Cost,txn_002665,retry,payment_link,True
Low Cost,txn_001027,payment_link,payment_link,False
Low Cost,txn_005909,retry,retry,False
Low Cost,txn_005051,payment_link,payment_link,False
Low Cost,txn_006329,payment_link,payment_link,False
Low Cost,txn_009734,reminder,reminder,False
Low Cost,txn_001692,reminder,reminder,False
Low Cost,txn_000674,retry,retry,False
Low Cost,txn_005573,retry,retry,False
Low Cost,txn_005767,payment_link,payment_link,False
Low Cost,txn_005157,retry,reminder,True
Low Cost,txn_000734,retry,payment_link,True
Low Cost,txn_003527,retry,retry,False
Low Cost,txn_000569,reminder,reminder,False
Low Cost,txn_009188,retry,payment_link,True
Low Cost,txn_002923,retry,payment_link,True
Low Cost,txn_007912,retry,retry,False
Low Cost,txn_001559,payment_link,reminder,True
Low Cost,txn_000102,retry,payment_link,True
Low Cost,txn_003008,reminder,reminder,False
Low Cost,txn_007202,retry,payment_link,True
Low Cost,txn_000304,payment_link,payment_link,False
Low Cost,txn_000077,payment_link,payment_link,False
Low Cost,txn_006755,retry,payment_link,True
Low Cost,txn_008630,retry,retry,False
Low Cost,txn_001209,reminder,reminder,False
Low Cost,txn_007743,payment_link,payment_link,False
Low Cost,txn_008215,retry,retry,False
Low Cost,txn_008945,payment_link,reminder,True
Low Cost,txn_008414,retry,payment_link,True
Low Cost,txn_001776,retry,reminder,True
Low Cost,txn_003474,reminder,reminder,False
Low Cost,txn_000484,retry,retry,False
Low Cost,txn_002190,reminder,reminder,False
Low Cost,txn_000347,payment_link,payment_link,False
Low Cost,txn_005482,payment_link,payment_link,False
Low Cost,txn_008362,retry,retry,False
Low Cost,txn_001473,reminder,reminder,False
Low Cost,txn_005101,payment_link,payment_link,False
Low Cost,txn_006766,payment_link,payment_link,False
Low Cost,txn_008707,retry,payment_link,True
Low Cost,txn_004930,retry,retry,False
Low Cost,txn_006330,retry,payment_link,True
Low Cost,txn_002610,retry,payment_link,True
Low Cost,txn_000004,payment_link,payment_link,False
Low Cost,txn_002214,retry,retry,False
Low Cost,txn_004828,retry,payment_link,True
Low Cost,txn_000857,payment_link,payment_link,False
Low Cost,txn_006978,retry,retry,False
Low Cost,txn_005886,reminder,reminder,False
Low Cost,txn_000625,retry,retry,False
Low Cost,txn_000291,retry,retry,False
Low Cost,txn_002019,reminder,reminder,False
Low Cost,txn_000669,retry,payment_link,True
Low Cost,txn_008922,retry,payment_link,True
Low Cost,txn_008265,payment_link,payment_link,False
Low Cost,txn_009697,payment_link,payment_link,False
Low Cost,txn_001632,payment_link,payment_link,False
Low Cost,txn_005171,reminder,reminder,False
Low Cost,txn_007206,payment_link,payment_link,False
Low Cost,txn_002523,reminder,reminder,False
Low Cost,txn_002216,payment_link,payment_link,False
Low Cost,txn_006969,retry,payment_link,True
Low Cost,txn_006497,retry,payment_link,True
Low Cost,txn_006214,payment_link,reminder,True
Low Cost,txn_007033,reminder,reminder,False
Low Cost,txn_007421,payment_link,reminder,True
Low Cost,txn_001108,retry,retry,False
Low Cost,txn_000451,reminder,reminder,False
Low Cost,txn_006290,retry,payment_link,True
Low Cost,txn_009967,retry,retry,False
Low Cost,txn_000136,retry,payment_link,True
Low Cost,txn_001786,payment_link,reminder,True
Low Cost,txn_003405,retry,payment_link,True
Low Cost,txn_002907,payment_link,payment_link,False
Low Cost,txn_008305,retry,retry,False
Low Cost,txn_007493,retry,payment_link,True
Low Cost,txn_006101,retry,retry,False
Low Cost,txn_004505,reminder,reminder,False
Low Cost,txn_005054,payment_link,reminder,True
Low Cost,txn_005206,retry,retry,False
Low Cost,txn_004081,retry,reminder,True
Low Cost,txn_006919,payment_link,payment_link,False
Low Cost,txn_006803,payment_link,payment_link,False
Low Cost,txn_005207,payment_link,payment_link,False
Low Cost,txn_000533,payment_link,payment_link,False
Low Cost,txn_004831,retry,payment_link,True
Low Cost,txn_004039,reminder,reminder,False
Low Cost,txn_004085,retry,retry,False
Low Cost,txn_003205,payment_link,payment_link,False
Low Cost,txn_007111,retry,payment_link,True
Low Cost,txn_000331,payment_link,payment_link,False
Low Cost,txn_004958,retry,retry,False
Low Cost,txn_003034,retry,reminder,True
Low Cost,txn_007685,reminder,reminder,False
Low Cost,txn_001598,retry,retry,False
Low Cost,txn_009920,reminder,reminder,False
Low Cost,txn_003598,reminder,reminder,False
Low Cost,txn_009039,retry,payment_link,True
Low Cost,txn_008002,retry,payment_link,True
Low Cost,txn_000591,reminder,reminder,False
Low Cost,txn_000648,payment_link,payment_link,False
Low Cost,txn_009103,retry,payment_link,True
Low Cost,txn_008016,reminder,reminder,False
Low Cost,txn_003772,payment_link,payment_link,False
Low Cost,txn_009040,retry,retry,False
Low Cost,txn_005083,retry,payment_link,True
Low Cost,txn_007883,payment_link,payment_link,False
Low Cost,txn_009363,payment_link,payment_link,False
Low Cost,txn_004211,reminder,reminder,False
Low Cost,txn_008835,payment_link,payment_link,False
Low Cost,txn_008700,payment_link,reminder,True
Low Cost,txn_001796,retry,retry,False
Low Cost,txn_002587,reminder,reminder,False
Low Cost,txn_008356,payment_link,payment_link,False
Low Cost,txn_002317,payment_link,payment_link,False
Low Cost,txn_004186,payment_link,reminder,True
Low Cost,txn_008828,payment_link,reminder,True
Low Cost,txn_007073,retry,payment_link,True
Low Cost,txn_005235,retry,retry,False
Low Cost,txn_008744,retry,payment_link,True
Low Cost,txn_008671,retry,reminder,True
Low Cost,txn_004769,payment_link,reminder,True
Low Cost,txn_009973,reminder,reminder,False
Low Cost,txn_007145,retry,retry,False
Low Cost,txn_002914,payment_link,payment_link,False
Low Cost,txn_009872,retry,retry,False
Low Cost,txn_009894,retry,reminder,True
Low Cost,txn_002076,retry,retry,False
Low Cost,txn_004303,payment_link,reminder,True
Low Cost,txn_005823,payment_link,payment_link,False
Low Cost,txn_002150,reminder,reminder,False
Low Cost,txn_000145,retry,retry,False
Low Cost,txn_004964,retry,payment_link,True
Low Cost,txn_008160,reminder,reminder,False
Low Cost,txn_009031,payment_link,reminder,True
Low Cost,txn_004776,payment_link,payment_link,False
Low Cost,txn_008934,reminder,reminder,False
Low Cost,txn_007750,reminder,reminder,False
Low Cost,txn_009829,reminder,reminder,False
Low Cost,txn_009215,reminder,reminder,False
Low Cost,txn_006061,retry,retry,False
Low Cost,txn_009476,retry,retry,False
Low Cost,txn_006410,payment_link,payment_link,False
Low Cost,txn_003318,payment_link,retry,True
Low Cost,txn_007465,retry,retry,False
Low Cost,txn_003062,payment_link,payment_link,False
Low Cost,txn_001356,retry,payment_link,True
Low Cost,txn_004515,retry,payment_link,True
Low Cost,txn_005506,retry,retry,False
Low Cost,txn_005251,retry,retry,False
Low Cost,txn_004512,retry,payment_link,True
Low Cost,txn_001731,reminder,reminder,False
Low Cost,txn_001759,retry,payment_link,True
Low Cost,txn_006651,payment_link,payment_link,False
Low Cost,txn_006647,retry,payment_link,True
Low Cost,txn_009861,reminder,reminder,False
Low Cost,txn_004140,retry,retry,False
Low Cost,txn_009394,reminder,reminder,False
Low Cost,txn_005124,retry,payment_link,True
Low Cost,txn_000001,retry,payment_link,True
Low Cost,txn_001865,retry,payment_link,True
Low Cost,txn_000544,retry,payment_link,True
Low Cost,txn_000350,retry,retry,False
Low Cost,txn_006907,retry,retry,False
Low Cost,txn_009766,payment_link,payment_link,False
Low Cost,txn_002524,payment_link,payment_link,False
Low Cost,txn_003465,payment_link,payment_link,False
Low Cost,txn_000458,retry,retry,False
Low Cost,txn_003024,retry,reminder,True
Low Cost,txn_007262,retry,payment_link,True
Low Cost,txn_009516,retry,payment_link,True
Low Cost,txn_007873,payment_link,payment_link,False
Low Cost,txn_006626,retry,reminder,True
Low Cost,txn_002535,retry,retry,False
Low Cost,txn_000132,reminder,reminder,False
Low Cost,txn_003705,reminder,reminder,False
Low Cost,txn_001373,retry,payment_link,True
Low Cost,txn_006201,payment_link,payment_link,False
Low Cost,txn_004857,retry,reminder,True
Low Cost,txn_004713,retry,payment_link,True
Low Cost,txn_005545,retry,payment_link,True
Low Cost,txn_001414,retry,retry,False
Low Cost,txn_004114,reminder,reminder,False
Low Cost,txn_000656,retry,payment_link,True
Low Cost,txn_008138,retry,retry,False
Low Cost,txn_004099,retry,retry,False
Low Cost,txn_000593,reminder,reminder,False
Low Cost,txn_008709,retry,retry,False
Low Cost,txn_003124,retry,retry,False
Low Cost,txn_003048,retry,payment_link,True
Low Cost,txn_003888,retry,payment_link,True
Low Cost,txn_005736,payment_link,payment_link,False
Low Cost,txn_002185,retry,payment_link,True
Low Cost,txn_002146,reminder,reminder,False
Low Cost,txn_007048,payment_link,payment_link,False
Low Cost,txn_003106,retry,reminder,True
Low Cost,txn_009234,retry,payment_link,True
Low Cost,txn_009097,retry,payment_link,True
Low Cost,txn_002770,retry,payment_link,True
Low Cost,txn_005222,payment_link,reminder,True
Low Cost,txn_005834,retry,payment_link,True
Low Cost,txn_001733,retry,payment_link,True
Low Cost,txn_000266,retry,retry,False
Low Cost,txn_005145,retry,retry,False
Low Cost,txn_008268,retry,retry,False
Low Cost,txn_003938,retry,retry,False
Low Cost,txn_000762,retry,retry,False
Low Cost,txn_007221,retry,reminder,True
Low Cost,txn_008440,retry,retry,False
Low Cost,txn_003258,payment_link,payment_link,False
Low Cost,txn_004339,retry,retry,False
Low Cost,txn_004363,retry,payment_link,True
Low Cost,txn_000317,retry,retry,False
Low Cost,txn_008070,retry,retry,False
Low Cost,txn_001852,reminder,reminder,False
Low Cost,txn_002485,retry,retry,False
Low Cost,txn_009874,payment_link,payment_link,False
Low Cost,txn_009575,retry,retry,False
Low Cost,txn_001079,retry,payment_link,True
Low Cost,txn_008359,payment_link,payment_link,False
Low Cost,txn_007334,retry,payment_link,True
Low Cost,txn_001072,retry,retry,False
Low Cost,txn_000104,retry,retry,False
Low Cost,txn_005749,retry,retry,False
Low Cost,txn_001419,retry,retry,False
Low Cost,txn_001659,retry,reminder,True
Low Cost,txn_005285,retry,retry,False
Low Cost,txn_001150,retry,retry,False
Low Cost,txn_007151,reminder,reminder,False
Low Cost,txn_001569,retry,reminder,True
Low Cost,txn_001088,reminder,reminder,False
Low Cost,txn_006086,retry,reminder,True
Low Cost,txn_008675,reminder,reminder,False
Low Cost,txn_008342,retry,retry,False
Low Cost,txn_007812,retry,payment_link,True
Low Cost,txn_006085,retry,payment_link,True
Low Cost,txn_008774,retry,retry,False
Low Cost,txn_008758,retry,payment_link,True
Low Cost,txn_001693,reminder,reminder,False
Low Cost,txn_004735,payment_link,payment_link,False
Low Cost,txn_003388,retry,retry,False
Low Cost,txn_003647,retry,payment_link,True
Low Cost,txn_001684,payment_link,payment_link,False
Low Cost,txn_000009,retry,payment_link,True
Low Cost,txn_006063,reminder,reminder,False
Low Cost,txn_006517,retry,payment_link,True
Low Cost,txn_004124,retry,reminder,True
Low Cost,txn_008730,reminder,reminder,False
Low Cost,txn_006046,retry,payment_link,True
Low Cost,txn_000568,retry,retry,False
Low Cost,txn_009162,payment_link,payment_link,False
Low Cost,txn_001804,reminder,reminder,False
Low Cost,txn_008502,retry,payment_link,True
Low Cost,txn_004901,payment_link,payment_link,False
Low Cost,txn_001600,retry,payment_link,True
Low Cost,txn_007932,retry,retry,False
Low Cost,txn_009548,payment_link,payment_link,False
Low Cost,txn_002824,reminder,reminder,False
Low Cost,txn_005468,payment_link,reminder,True
Low Cost,txn_003530,retry,retry,False
Low Cost,txn_008684,reminder,reminder,False
Low Cost,txn_001156,payment_link,payment_link,False
Low Cost,txn_006548,retry,reminder,True
Low Cost,txn_009089,retry,payment_link,True
Low Cost,txn_007621,retry,payment_link,True
Low Cost,txn_008297,retry,retry,False
Low Cost,txn_004541,payment_link,payment_link,False
Low Cost,txn_009135,reminder,reminder,False
Low Cost,txn_006483,reminder,reminder,False
Low Cost,txn_005827,reminder,reminder,False
Low Cost,txn_001191,payment_link,payment_link,False
Low Cost,txn_007445,retry,retry,False
Low Cost,txn_008521,retry,payment_link,True
Low Cost,txn_000961,retry,payment_link,True
Low Cost,txn_007455,retry,payment_link,True
Low Cost,txn_000037,retry,retry,False
Low Cost,txn_007517,retry,retry,False
Low Cost,txn_007645,retry,retry,False
Low Cost,txn_004439,reminder,reminder,False
Low Cost,txn_006162,retry,payment_link,True
Low Cost,txn_007745,reminder,reminder,False
Low Cost,txn_009588,retry,retry,False
Low Cost,txn_008120,retry,retry,False
Low Cost,txn_006968,retry,payment_link,True
Low Cost,txn_005719,retry,payment_link,True
Low Cost,txn_000578,retry,reminder,True
Low Cost,txn_009834,payment_link,payment_link,False
Low Cost,txn_004103,retry,payment_link,True
Low Cost,txn_007647,retry,retry,False
Low Cost,txn_004152,retry,reminder,True
Low Cost,txn_003131,retry,payment_link,True
Low Cost,txn_004891,reminder,reminder,False
Low Cost,txn_009976,retry,payment_link,True
Low Cost,txn_007472,retry,retry,False
Low Cost,txn_001834,payment_link,payment_link,False
Low Cost,txn_009149,retry,payment_link,True
Low Cost,txn_004892,retry,retry,False
Low Cost,txn_002288,payment_link,reminder,True
Low Cost,txn_001331,payment_link,reminder,True
Low Cost,txn_002772,retry,payment_link,True
Low Cost,txn_003687,retry,payment_link,True
Low Cost,txn_008284,payment_link,payment_link,False
Low Cost,txn_005929,retry,payment_link,True
Low Cost,txn_000638,reminder,reminder,False
Low Cost,txn_000048,retry,retry,False
Low Cost,txn_002603,reminder,reminder,False
Low Cost,txn_001966,retry,payment_link,True
Low Cost,txn_002169,retry,reminder,True
Low Cost,txn_005050,retry,retry,False
Low Cost,txn_003335,retry,retry,False
