transaction_id,amount,failure_reason,ml_action,ml_probability,preferred_action,recoveryos_action,policy_changed,ml_recovery_probability,recoveryos_recovery_probability,ml_recovered,recoveryos_recovered,impact,policy_reasons
txn_009177,2796.93,gateway_error,retry,0.5645892250522887,retry,payment_link,True,0.58,0.32999999999999996,1,1,same_outcome,
txn_001361,2517.08,bank_decline,retry,0.6426221006158841,retry,retry,False,0.58666,0.58666,1,1,no_change,
txn_005799,1497.46,gateway_error,retry,0.7225890291696236,retry,retry,False,0.7259199999999999,0.7259199999999999,1,1,no_change,
txn_009401,1713.88,network_error,retry,0.6683195689332637,retry,payment_link,True,0.65552,0.35551999999999995,1,0,policy_hurt,
txn_003252,2967.82,insufficient_balance,reminder,0.4448806652806727,reminder,reminder,False,0.3978999999999999,0.3978999999999999,0,0,no_change,
txn_006301,646.44,gateway_error,retry,0.5000775554719042,retry,payment_link,True,0.4933399999999999,0.24333999999999995,1,1,same_outcome,
txn_002252,1577.45,expired_card,payment_link,0.6353420637219052,payment_link,payment_link,False,0.65,0.65,1,1,no_change,
txn_006028,326.0,gateway_error,reminder,0.30010108499254984,reminder,reminder,False,0.19,0.19,0,0,no_change,
txn_001176,781.08,authentication_failed,reminder,0.4185445161674227,reminder,reminder,False,0.36999999999999994,0.36999999999999994,1,1,no_change,
txn_008800,630.62,insufficient_balance,retry,0.6169766341622017,retry,retry,False,0.422,0.422,0,0,no_change,
txn_003280,462.0,insufficient_balance,payment_link,0.4475472230584583,payment_link,reminder,True,0.31714,0.39714000000000005,0,0,same_outcome,
txn_002974,1122.72,authentication_failed,reminder,0.5015431057364673,reminder,reminder,False,0.385,0.385,1,1,no_change,
txn_003397,10106.11,gateway_error,retry,0.5968196793037676,retry,retry,False,0.7091000000000001,0.7091000000000001,1,1,no_change,
txn_006940,1184.5,expired_card,payment_link,0.771697612902079,payment_link,payment_link,False,0.85,0.85,1,1,no_change,
txn_000966,745.07,bank_decline,retry,0.1814133597463935,payment_link,payment_link,True,0.19,0.09000000000000001,0,0,same_outcome,
txn_008575,1115.57,gateway_error,retry,0.597944124509755,retry,payment_link,True,0.64,0.39,1,1,same_outcome,
txn_000743,1017.28,network_error,retry,0.7189772813101935,retry,payment_link,True,0.64238,0.34238,1,1,same_outcome,
txn_007515,873.96,insufficient_balance,retry,0.4449247335982152,retry,reminder,True,0.31000000000000005,0.43999999999999995,1,1,same_outcome,
txn_003315,639.01,gateway_error,retry,0.5517142714175575,retry,payment_link,True,0.568,0.31799999999999995,1,1,same_outcome,
txn_004899,405.64,authentication_failed,payment_link,0.5842428509227022,reminder,reminder,True,0.6,0.55,0,0,same_outcome,
txn_009341,727.81,authentication_failed,reminder,0.5288133082936443,reminder,reminder,False,0.45924,0.45924,1,1,no_change,
txn_004673,661.53,insufficient_balance,reminder,0.6335430333991118,reminder,reminder,False,0.63,0.63,1,1,no_change,
txn_008619,216.22,insufficient_balance,reminder,0.5861139794199773,reminder,reminder,False,0.48572,0.48572,0,0,no_change,
txn_001218,698.64,gateway_error,retry,0.6283587064127979,retry,payment_link,True,0.59556,0.34556,0,0,same_outcome,
txn_004398,132.81,network_error,retry,0.6058141456438845,retry,payment_link,True,0.61,0.31000000000000005,1,1,same_outcome,
txn_006081,3480.8,insufficient_balance,payment_link,0.6211228036440032,payment_link,reminder,True,0.552,0.632,0,0,same_outcome,
txn_002615,4844.91,gateway_error,retry,0.3455488486270939,retry,retry,False,0.5499999999999999,0.5499999999999999,0,0,no_change,
txn_002621,1159.23,network_error,retry,0.6217845519619533,retry,payment_link,True,0.578,0.278,1,1,same_outcome,
txn_008715,1016.03,gateway_error,retry,0.5960111852261529,retry,reminder,True,0.6092399999999999,0.32924,0,0,same_outcome,
txn_007283,256.49,network_error,retry,0.7408452282918873,retry,retry,False,0.75334,0.75334,0,0,no_change,
txn_003380,966.87,bank_decline,retry,0.6332860007365819,retry,retry,False,0.6030800000000001,0.6030800000000001,1,1,no_change,
txn_007302,566.88,network_error,retry,0.7406000013987184,retry,retry,False,0.85,0.85,0,0,no_change,
txn_009858,309.97,gateway_error,retry,0.5254685106015515,retry,payment_link,True,0.48727999999999994,0.23728,1,0,policy_hurt,
txn_005606,343.15,authentication_failed,payment_link,0.6432292249129079,payment_link,payment_link,False,0.66666,0.66666,1,1,no_change,
txn_009814,409.72,network_error,retry,0.6841679545997574,retry,payment_link,True,0.65,0.35,0,0,same_outcome,
txn_005787,1970.04,authentication_failed,reminder,0.49640145113491757,reminder,reminder,False,0.36,0.36,0,0,no_change,
txn_008519,1596.87,gateway_error,retry,0.7225907978133657,retry,retry,False,0.7200000000000001,0.7200000000000001,0,0,no_change,
txn_006851,920.58,bank_decline,retry,0.5214308770586954,retry,reminder,True,0.4993199999999999,0.36932,1,1,same_outcome,
txn_001517,3850.59,gateway_error,retry,0.6620266853680319,retry,retry,False,0.7529399999999999,0.7529399999999999,0,0,no_change,
txn_005099,390.46,expired_card,payment_link,0.6332028269625324,payment_link,payment_link,False,0.77,0.77,1,1,no_change,
txn_007637,949.5,network_error,retry,0.612716515285141,retry,payment_link,True,0.56,0.26,1,1,same_outcome,
txn_009086,1439.74,authentication_failed,reminder,0.6862894742106997,reminder,reminder,False,0.61,0.61,1,1,no_change,
txn_008024,787.65,gateway_error,retry,0.7488897240871734,retry,retry,False,0.7200000000000001,0.7200000000000001,1,1,no_change,
txn_002393,600.96,bank_decline,retry,0.6319386193416425,retry,retry,False,0.61334,0.61334,1,1,no_change,
txn_000587,1565.49,gateway_error,retry,0.570050269676436,retry,payment_link,True,0.5784599999999999,0.32846,1,1,same_outcome,
txn_003520,1007.46,network_error,retry,0.6364887893002258,retry,payment_link,True,0.65,0.35,1,1,same_outcome,
txn_007654,3789.1,network_error,retry,0.7036127016754712,retry,retry,False,0.71286,0.71286,1,1,no_change,
txn_008947,3700.59,insufficient_balance,reminder,0.597290759229148,reminder,reminder,False,0.64666,0.64666,1,1,no_change,
txn_000851,402.83,network_error,retry,0.7601852655105744,retry,retry,False,0.82142,0.82142,1,1,no_change,
txn_000336,7117.25,bank_decline,retry,0.4962667797914717,retry,payment_link,True,0.43304,0.33304,0,0,same_outcome,
txn_006635,1235.47,bank_decline,retry,0.6221557350070397,retry,retry,False,0.56,0.56,0,0,no_change,
txn_008973,699.18,authentication_failed,payment_link,0.5064524353298882,payment_link,payment_link,False,0.47334,0.47334,1,1,no_change,
txn_007494,1397.22,insufficient_balance,reminder,0.5916201968945874,reminder,reminder,False,0.55,0.55,0,0,no_change,
txn_002869,597.62,gateway_error,retry,0.5444147762706617,retry,payment_link,True,0.5399999999999999,0.29000000000000004,0,0,same_outcome,
txn_004873,1513.0,bank_decline,retry,0.5550873911194446,retry,reminder,True,0.48153999999999997,0.35153999999999996,1,1,same_outcome,
txn_003551,438.89,network_error,retry,0.6795293513852526,retry,retry,False,0.67,0.67,1,1,no_change,
txn_003843,2700.53,bank_decline,retry,0.5335465371770653,retry,payment_link,True,0.48666,0.38666,0,0,same_outcome,
txn_007263,493.87,insufficient_balance,payment_link,0.6324226313854818,payment_link,reminder,True,0.552,0.632,1,1,same_outcome,
txn_005825,368.69,bank_decline,retry,0.6371947238154251,retry,retry,False,0.59578,0.59578,1,1,no_change,
txn_000024,2572.89,bank_decline,retry,0.6307270720022357,retry,retry,False,0.5692400000000001,0.5692400000000001,0,0,no_change,
txn_001454,2188.2,authentication_failed,reminder,0.5990854549657294,reminder,reminder,False,0.44199999999999995,0.44199999999999995,1,1,no_change,
txn_001685,1116.94,insufficient_balance,reminder,0.4957947203464497,reminder,reminder,False,0.46399999999999986,0.46399999999999986,1,1,no_change,
txn_002311,864.24,gateway_error,retry,0.5194224889156307,retry,payment_link,True,0.4933399999999999,0.24333999999999995,0,0,same_outcome,
txn_009064,1013.8,network_error,retry,0.764087011336158,retry,retry,False,0.73666,0.73666,1,1,no_change,
txn_009407,1088.27,insufficient_balance,payment_link,0.6170584862875693,payment_link,reminder,True,0.54286,0.62286,1,1,same_outcome,
txn_000382,2716.31,bank_decline,retry,0.5907665822120614,retry,retry,False,0.5091,0.5091,0,0,no_change,
txn_005815,917.09,bank_decline,retry,0.48131444268087603,retry,payment_link,True,0.3811800000000001,0.28118,0,0,same_outcome,
txn_005551,857.16,insufficient_balance,payment_link,0.48928033628332873,payment_link,reminder,True,0.35427999999999993,0.4342799999999999,0,0,same_outcome,
txn_009309,550.99,expired_card,payment_link,0.520027268641675,payment_link,payment_link,False,0.49,0.49,0,0,no_change,
txn_001619,366.06,gateway_error,retry,0.6083743487963041,retry,retry,False,0.6463200000000001,0.6463200000000001,1,1,no_change,
txn_000790,892.15,bank_decline,retry,0.47810888983162037,retry,payment_link,True,0.39,0.29000000000000004,1,1,same_outcome,
txn_005984,2083.0,bank_decline,retry,0.5145311057546611,retry,payment_link,True,0.44631999999999994,0.34631999999999996,0,0,same_outcome,
txn_008673,1352.22,gateway_error,retry,0.6564027106347385,retry,retry,False,0.6628600000000001,0.6628600000000001,1,1,no_change,
txn_004476,707.27,network_error,retry,0.6910295231474614,retry,retry,False,0.7833399999999999,0.7833399999999999,1,1,no_change,
txn_005607,2334.17,gateway_error,retry,0.7244914590426285,retry,retry,False,0.72308,0.72308,0,0,no_change,
txn_009313,1111.31,expired_card,payment_link,0.658007931945614,payment_link,payment_link,False,0.7200000000000001,0.7200000000000001,1,1,no_change,
txn_005649,3717.32,gateway_error,retry,0.6243239215634556,retry,payment_link,True,0.61142,0.36141999999999996,1,0,policy_hurt,
txn_006217,148.15,insufficient_balance,reminder,0.4265193518084595,reminder,reminder,False,0.40842,0.40842,1,1,no_change,
txn_002287,4336.02,network_error,retry,0.6202703141563373,retry,payment_link,True,0.585,0.28500000000000003,0,0,same_outcome,
txn_009994,1371.45,expired_card,payment_link,0.7165941775277401,payment_link,payment_link,False,0.80834,0.80834,1,1,no_change,
txn_007579,1410.03,insufficient_balance,reminder,0.5806942942723563,reminder,reminder,False,0.5461600000000001,0.5461600000000001,0,0,no_change,
txn_001184,399.71,gateway_error,retry,0.5559840027300312,retry,reminder,True,0.58482,0.30482,1,0,policy_hurt,
txn_006002,1777.93,network_error,retry,0.7797772244947119,retry,retry,False,0.8,0.8,1,1,no_change,
txn_005091,238.83,authentication_failed,payment_link,0.6949371522318143,payment_link,payment_link,False,0.6571400000000001,0.6571400000000001,0,0,no_change,
txn_002517,780.23,network_error,retry,0.6894757717133974,retry,payment_link,True,0.65428,0.35428000000000004,0,0,same_outcome,
txn_004123,1069.67,bank_decline,retry,0.5126678775228001,retry,payment_link,True,0.35427999999999993,0.25428,0,0,same_outcome,
txn_005522,1053.92,gateway_error,retry,0.7917383465933496,retry,retry,False,0.76666,0.76666,1,1,no_change,
txn_005628,1468.71,authentication_failed,payment_link,0.4450244603797636,payment_link,payment_link,False,0.37112,0.37112,0,0,no_change,
txn_008361,392.77,insufficient_balance,reminder,0.4439290609304415,reminder,reminder,False,0.40924000000000005,0.40924000000000005,0,0,no_change,
txn_005873,451.87,insufficient_balance,payment_link,0.609781635373917,reminder,reminder,True,0.6,0.6799999999999999,1,1,same_outcome,
txn_008613,620.73,bank_decline,retry,0.4938967440897712,retry,payment_link,True,0.44631999999999994,0.34631999999999996,1,1,same_outcome,
txn_007728,3034.71,insufficient_balance,reminder,0.5782925468082927,reminder,reminder,False,0.51428,0.51428,0,0,no_change,
txn_005969,1962.27,bank_decline,reminder,0.3098797623066101,reminder,reminder,False,0.21999999999999997,0.21999999999999997,0,0,no_change,
txn_001181,661.22,gateway_error,retry,0.4667453049595278,retry,payment_link,True,0.48,0.22999999999999998,1,0,policy_hurt,
txn_008763,4897.95,bank_decline,retry,0.4736491862452702,retry,payment_link,True,0.35817999999999994,0.25818,1,1,same_outcome,
txn_008236,1097.91,authentication_failed,payment_link,0.6273101725758309,payment_link,payment_link,False,0.55334,0.55334,0,0,no_change,
txn_002819,471.88,network_error,retry,0.5993125500865086,retry,payment_link,True,0.56,0.26,1,0,policy_hurt,
txn_009965,279.6,authentication_failed,payment_link,0.5484540998679864,payment_link,payment_link,False,0.4685799999999999,0.4685799999999999,0,0,no_change,
txn_008704,4266.47,expired_card,payment_link,0.4769406136740239,payment_link,payment_link,False,0.53728,0.53728,1,1,no_change,
txn_006609,365.78,expired_card,payment_link,0.5596139774413716,payment_link,payment_link,False,0.56,0.56,0,0,no_change,
txn_002821,787.14,bank_decline,retry,0.5851000484887756,retry,retry,False,0.5294200000000001,0.5294200000000001,1,1,no_change,
txn_007536,241.57,bank_decline,retry,0.5866042902039916,retry,retry,False,0.568,0.568,1,1,no_change,
txn_002261,261.33,insufficient_balance,reminder,0.5413262195375858,reminder,reminder,False,0.48,0.48,0,0,no_change,
txn_002240,764.89,insufficient_balance,reminder,0.43707124427851785,reminder,reminder,False,0.3400000000000001,0.3400000000000001,0,0,no_change,
txn_006022,1354.54,expired_card,payment_link,0.6768922038152241,payment_link,payment_link,False,0.8,0.8,1,1,no_change,
txn_000783,2693.19,authentication_failed,payment_link,0.6778322294656286,payment_link,payment_link,False,0.6571400000000001,0.6571400000000001,1,1,no_change,
txn_000933,548.78,bank_decline,retry,0.524075925990421,retry,payment_link,True,0.43999999999999995,0.33999999999999997,0,0,same_outcome,
txn_006203,3236.97,bank_decline,retry,0.5685244526415394,retry,retry,False,0.49600000000000005,0.49600000000000005,0,0,no_change,
txn_002413,1532.64,expired_card,payment_link,0.7483767278952469,payment_link,payment_link,False,0.8,0.8,1,1,no_change,
txn_006998,596.05,bank_decline,retry,0.5619537692844797,retry,reminder,True,0.48250000000000004,0.35250000000000004,0,0,same_outcome,
txn_009116,1893.75,expired_card,payment_link,0.6153463828277611,payment_link,payment_link,False,0.695,0.695,0,0,no_change,
txn_001157,518.22,gateway_error,retry,0.5472593095933503,retry,payment_link,True,0.5557799999999999,0.30577999999999994,0,0,same_outcome,
txn_008108,306.95,network_error,retry,0.6606029207175056,retry,retry,False,0.7899999999999999,0.7899999999999999,1,1,no_change,
txn_005806,409.18,authentication_failed,payment_link,0.4750243586428726,payment_link,payment_link,False,0.385,0.385,0,0,no_change,
txn_004880,330.0,bank_decline,reminder,0.5052365111367731,reminder,reminder,False,0.26999999999999996,0.26999999999999996,1,1,no_change,
txn_003310,2062.34,expired_card,payment_link,0.5955124570509798,payment_link,payment_link,False,0.58,0.58,0,0,no_change,
txn_008962,734.1,network_error,retry,0.7096907485583176,retry,retry,False,0.8,0.8,0,0,no_change,
txn_001703,930.0,gateway_error,retry,0.5283187434541464,retry,payment_link,True,0.5399999999999999,0.29000000000000004,0,0,same_outcome,
txn_002493,550.47,gateway_error,retry,0.5521763787410872,retry,reminder,True,0.52364,0.24364000000000002,1,1,same_outcome,
txn_003707,377.82,authentication_failed,payment_link,0.6427625141625268,payment_link,payment_link,False,0.57384,0.57384,1,1,no_change,
txn_008277,1941.38,expired_card,payment_link,0.6668296376496458,payment_link,payment_link,False,0.70334,0.70334,0,0,no_change,
txn_000287,1256.57,network_error,retry,0.5813143661556868,retry,payment_link,True,0.51,0.21000000000000002,1,1,same_outcome,
txn_001609,742.5,authentication_failed,payment_link,0.5166211977698971,payment_link,payment_link,False,0.5326,0.5326,0,0,no_change,
txn_006632,955.79,gateway_error,retry,0.5199891821599656,retry,payment_link,True,0.47034,0.22033999999999998,1,0,policy_hurt,
txn_008279,877.66,gateway_error,retry,0.6186139940218436,retry,reminder,True,0.5979,0.31789999999999996,0,0,same_outcome,
txn_007316,1060.71,gateway_error,retry,0.7895524005201164,retry,retry,False,0.76666,0.76666,0,0,no_change,
txn_002253,3528.58,gateway_error,retry,0.5152043713658503,retry,payment_link,True,0.48,0.22999999999999998,1,0,policy_hurt,
txn_007416,1470.43,expired_card,payment_link,0.6832689000217885,payment_link,payment_link,False,0.7200000000000001,0.7200000000000001,1,1,no_change,
txn_008366,1200.03,authentication_failed,payment_link,0.5559077215863988,payment_link,payment_link,False,0.5,0.5,0,0,no_change,
txn_001892,977.08,bank_decline,retry,0.5415705407845375,retry,reminder,True,0.47,0.33999999999999997,0,0,same_outcome,
txn_005063,3055.18,insufficient_balance,reminder,0.6131789538476188,reminder,reminder,False,0.6281399999999999,0.6281399999999999,1,1,no_change,
txn_006121,2742.82,expired_card,payment_link,0.6366978355479371,payment_link,payment_link,False,0.71286,0.71286,1,1,no_change,
txn_000564,2054.86,bank_decline,retry,0.5394521222158769,retry,reminder,True,0.47,0.33999999999999997,0,0,same_outcome,
txn_000292,448.25,bank_decline,retry,0.2153198331912832,reminder,reminder,True,0.19,0.059999999999999984,0,0,same_outcome,
txn_004717,907.33,authentication_failed,payment_link,0.6899835118164642,reminder,reminder,True,0.65652,0.60652,1,1,same_outcome,
